timestamp,config_tserve_0_arnn.json.log,config_tserve_10_arnn.json.log,config_tserve_11_arnn.json.log,config_tserve_12_arnn.json.log,config_tserve_13_arnn.json.log,config_tserve_14_arnn.json.log,config_tserve_15_arnn.json.log,config_tserve_16_arnn.json.log,config_tserve_17_arnn.json.log,config_tserve_18_arnn.json.log,config_tserve_19_arnn.json.log,config_tserve_1_arnn.json.log,config_tserve_20_arnn.json.log,config_tserve_21_arnn.json.log,config_tserve_22_arnn.json.log,config_tserve_23_arnn.json.log,config_tserve_24_arnn.json.log,config_tserve_25_arnn.json.log,config_tserve_2_arnn.json.log,config_tserve_3_arnn.json.log,config_tserve_4_arnn.json.log,config_tserve_5_arnn.json.log,config_tserve_6_arnn.json.log,config_tserve_7_arnn.json.log,config_tserve_8_arnn.json.log,config_tserve_9_arnn.json.log
1713756830.0,0.19649243354797363,0.24473953247070312,0.08203339576721191,0.15103745460510254,0.5195512771606445,0.10358977317810059,0.06357240676879883,0.4193246364593506,0.315507173538208,0.3847928047180176,0.3632016181945801,0.47684335708618164,0.29079365730285645,0.03866291046142578,0.49750256538391113,0.5469441413879395,0.17174649238586426,0.12702035903930664,0.5701537132263184,0.33872532844543457,0.43781137466430664,0.40042686462402344,0.26705217361450195,0.45961475372314453,0.5420467853546143,0.22097229957580566
1713756831.0,0.4784836769104004,0.538602352142334,0.5072181224822998,0.4865288734436035,0.5303592681884766,0.5261330604553223,0.4998142719268799,0.5189371109008789,0.5690817832946777,0.5003628730773926,0.5063691139221191,0.5122630596160889,0.5590047836303711,0.5320873260498047,0.528486967086792,0.5128591060638428,0.5358173847198486,0.5061111450195312,0.5226809978485107,0.5523645877838135,0.5309300422668457,0.48232340812683105,0.5541434288024902,0.5345902442932129,0.5058145523071289,0.5121371746063232
1713756832.0,0.057468414306640625,0.04163479804992676,0.06167912483215332,0.05367612838745117,0.03789544105529785,0.06714248657226562,0.03765273094177246,0.036750078201293945,0.04143929481506348,0.03640341758728027,0.038819313049316406,0.03731870651245117,0.04095625877380371,0.0670020580291748,0.07036805152893066,0.5128591060638428,0.05635428428649902,0.05722689628601074,0.045319318771362305,0.03801584243774414,0.03744626045227051,0.03749251365661621,0.044689178466796875,0.04518461227416992,0.04830574989318848,0.04968070983886719
1713756833.0,0.0594019889831543,0.036972999572753906,0.04606485366821289,0.048674583435058594,0.03789544105529785,0.06287574768066406,0.037404537200927734,0.06639218330383301,0.03979182243347168,0.06357192993164062,0.06343889236450195,0.0390625,0.036782026290893555,0.05367159843444824,0.07036805152893066,0.07863378524780273,0.03658270835876465,0.05576014518737793,0.045319318771362305,0.04175710678100586,0.04030346870422363,0.03715777397155762,0.0366976261138916,0.04518461227416992,0.04830574989318848,0.0551152229309082
1713756834.0,0.05962800979614258,0.057147979736328125,0.06264781951904297,0.0629417896270752,0.03667497634887695,0.05977511405944824,0.03782153129577637,0.06639218330383301,0.05559182167053223,0.06357192993164062,0.06343889236450195,0.0390625,0.05627846717834473,0.03932476043701172,0.06016230583190918,0.03685116767883301,0.061415672302246094,0.06359982490539551,0.08494210243225098,0.05574822425842285,0.04030346870422363,0.03715777397155762,0.05931878089904785,0.04123353958129883,0.03648257255554199,0.05703139305114746
1713756836.0,0.03774571418762207,0.1309370994567871,0.06543207168579102,0.17272543907165527,0.10549521446228027,0.11179757118225098,0.03739476203918457,0.05916643142700195,0.0604710578918457,0.03713107109069824,0.08420491218566895,0.1512162685394287,0.10440683364868164,0.13545966148376465,0.061725616455078125,0.03742480278015137,0.08154058456420898,0.0888509750366211,0.037212371826171875,0.13073110580444336,0.08318376541137695,0.10766267776489258,0.05969047546386719,0.12995028495788574,0.037195444107055664,0.1992793083190918
1713756837.0,0.037068843841552734,0.05912899971008301,0.03642725944519043,0.06504034996032715,0.0644388198852539,0.036774396896362305,0.037447214126586914,0.06269574165344238,0.05260014533996582,0.060767412185668945,0.05721020698547363,0.06151986122131348,0.06018829345703125,0.04228973388671875,0.061725616455078125,0.036374568939208984,0.0601191520690918,0.037233829498291016,0.03744792938232422,0.06106138229370117,0.06424236297607422,0.06210589408874512,0.06264615058898926,0.06338071823120117,0.037119150161743164,0.061890602111816406
1713756838.0,0.037084102630615234,0.04478764533996582,0.03746485710144043,0.03658246994018555,0.05939173698425293,0.03615856170654297,0.03827071189880371,0.05732560157775879,0.03593087196350098,0.036928653717041016,0.04129600524902344,0.05714917182922363,0.046327829360961914,0.036093711853027344,0.03736114501953125,0.036374568939208984,0.048230886459350586,0.03678274154663086,0.03744792938232422,0.05735921859741211,0.04764246940612793,0.048807382583618164,0.037448883056640625,0.05731964111328125,0.05860638618469238,0.05157876014709473
1713756839.0,0.03807497024536133,0.036971330642700195,0.03692126274108887,0.03679037094116211,0.05939173698425293,0.03924202919006348,0.03966093063354492,0.03682374954223633,0.03766894340515137,0.03809642791748047,0.036443471908569336,0.05714917182922363,0.03921103477478027,0.036981821060180664,0.04395794868469238,0.037453413009643555,0.03801369667053223,0.04766678810119629,0.03829789161682129,0.038986921310424805,0.04764246940612793,0.039003610610961914,0.039815664291381836,0.05731964111328125,0.05860638618469238,0.03682446479797363
1713756840.0,0.03713417053222656,0.03932332992553711,0.04422783851623535,0.0370783805847168,0.04224085807800293,0.03722190856933594,0.037479400634765625,0.03682374954223633,0.036718130111694336,0.037296295166015625,0.036443471908569336,0.04469704627990723,0.04488539695739746,0.03870201110839844,0.03745317459106445,0.03690624237060547,0.03676629066467285,0.046920061111450195,0.03689932823181152,0.038986921310424805,0.03709077835083008,0.039003610610961914,0.03649091720581055,0.048423051834106445,0.04695320129394531,0.03673958778381348
1713756841.0,0.0373075008392334,0.03932332992553711,0.036981821060180664,0.036952972412109375,0.04090738296508789,0.03682661056518555,0.03744959831237793,0.037262916564941406,0.036718130111694336,0.037296295166015625,0.03653550148010254,0.0484318733215332,0.04488539695739746,0.037055253982543945,0.03698873519897461,0.03671717643737793,0.03676629066467285,0.036981821060180664,0.036859750747680664,0.03889966011047363,0.03683829307556152,0.039104461669921875,0.040053606033325195,0.03694462776184082,0.0456235408782959,0.0386357307434082
1713756842.0,0.037682533264160156,0.03710007667541504,0.03682255744934082,0.036952972412109375,0.03694319725036621,0.03682661056518555,0.03741097450256348,0.057926177978515625,0.03701519966125488,0.037358760833740234,0.06401848793029785,0.05457043647766113,0.042090654373168945,0.037055253982543945,0.03719925880432129,0.0374906063079834,0.04254579544067383,0.04190182685852051,0.03729534149169922,0.07689785957336426,0.04412198066711426,0.03696465492248535,0.040053606033325195,0.046782732009887695,0.0540919303894043,0.0386357307434082
1713756844.0,0.03741574287414551,0.06086158752441406,0.037146568298339844,0.06172323226928711,0.03801751136779785,0.03668665885925293,0.03767704963684082,0.03648710250854492,0.06851673126220703,0.03651905059814453,0.03736519813537598,0.037140846252441406,0.036604881286621094,0.03689289093017578,0.03854799270629883,0.03715252876281738,0.03760933876037598,0.037238359451293945,0.03756284713745117,0.03712892532348633,0.037789106369018555,0.036991119384765625,0.06250882148742676,0.03704953193664551,0.03684544563293457,0.037877798080444336
1713756845.0,0.037834882736206055,0.04250836372375488,0.037156105041503906,0.036774635314941406,0.03672385215759277,0.03893566131591797,0.03731942176818848,0.03672385215759277,0.038461923599243164,0.036416053771972656,0.03819727897644043,0.0406956672668457,0.03675246238708496,0.03732490539550781,0.03854799270629883,0.037195444107055664,0.06111931800842285,0.03723597526550293,0.03771162033081055,0.03806781768798828,0.03700971603393555,0.04041337966918945,0.03667020797729492,0.03992033004760742,0.041815757751464844,0.060265302658081055
1713756846.0,0.03770732879638672,0.0421597957611084,0.03769516944885254,0.03763890266418457,0.04121232032775879,0.042131662368774414,0.03736424446105957,0.04218554496765137,0.03656125068664551,0.036858320236206055,0.04272818565368652,0.03997445106506348,0.036638498306274414,0.03756999969482422,0.037476301193237305,0.037195444107055664,0.036737680435180664,0.03703451156616211,0.03771162033081055,0.04170632362365723,0.03649592399597168,0.04119753837585449,0.03685402870178223,0.038107872009277344,0.04291081428527832,0.036942481994628906
1713756847.0,0.03736615180969238,0.03706622123718262,0.040129661560058594,0.0370478630065918,0.04121232032775879,0.03953146934509277,0.03777742385864258,0.038910865783691406,0.03911471366882324,0.03667855262756348,0.03695487976074219,0.03997445106506348,0.03650975227355957,0.03754258155822754,0.037557363510131836,0.03695940971374512,0.03616046905517578,0.03734850883483887,0.037157535552978516,0.03712034225463867,0.03649592399597168,0.038522958755493164,0.03665304183959961,0.038107872009277344,0.04291081428527832,0.03742551803588867
1713756848.0,0.03718304634094238,0.03706622123718262,0.039617300033569336,0.0369563102722168,0.04097104072570801,0.03811049461364746,0.03722691535949707,0.038910865783691406,0.03911471366882324,0.03747439384460449,0.03695487976074219,0.039330482482910156,0.03668022155761719,0.0418400764465332,0.037354469299316406,0.03701138496398926,0.0362401008605957,0.0371241569519043,0.036946773529052734,0.03712034225463867,0.03907299041748047,0.038522958755493164,0.03825950622558594,0.03869271278381348,0.03783988952636719,0.03711581230163574
1713756849.0,0.03727841377258301,0.03776073455810547,0.039818763732910156,0.036485910415649414,0.037253618240356445,0.037076711654663086,0.03728485107421875,0.04209637641906738,0.038550376892089844,0.03747439384460449,0.04277515411376953,0.03692030906677246,0.03668022155761719,0.036997079849243164,0.037317752838134766,0.038710832595825195,0.0362401008605957,0.03730034828186035,0.061810970306396484,0.04136061668395996,0.04107809066772461,0.03888964653015137,0.03825950622558594,0.06215548515319824,0.06253743171691895,0.036634206771850586
1713756850.0,0.03716564178466797,0.03772926330566406,0.038771629333496094,0.036485910415649414,0.0899515151977539,0.037076711654663086,0.037012577056884766,0.06508040428161621,0.03771615028381348,0.0372004508972168,0.0373990535736084,0.0371851921081543,0.03710055351257324,0.036997079849243164,0.037100791931152344,0.03772568702697754,0.04597139358520508,0.041898250579833984,0.08549165725708008,0.08847475051879883,0.08918952941894531,0.059004783630371094,0.03647875785827637,0.06710600852966309,0.04524540901184082,0.036634206771850586
1713756852.0,0.03876376152038574,0.04172062873840332,0.04311633110046387,0.0369563102722168,0.09376358985900879,0.038692474365234375,0.03960442543029785,0.03947019577026367,0.037580251693725586,0.04207277297973633,0.04642653465270996,0.08202028274536133,0.03679776191711426,0.0411839485168457,0.04100751876831055,0.06797480583190918,0.03798723220825195,0.03697347640991211,0.07364964485168457,0.08629155158996582,0.08693671226501465,0.06208157539367676,0.03717851638793945,0.07846999168395996,0.081298828125,0.04104423522949219
1713756854.0,0.5266880989074707,0.21050572395324707,0.06384444236755371,0.4757230281829834,0.6003143787384033,0.3801693916320801,0.08714675903320312,0.16182255744934082,0.4043412208557129,0.4276409149169922,0.5503897666931152,0.2585322856903076,0.04120445251464844,0.18638134002685547,0.1371772289276123,0.33115530014038086,0.6199698448181152,0.3561391830444336,0.4519796371459961,0.2830922603607178,0.038936614990234375,0.23450922966003418,0.4998042583465576,0.3072035312652588,0.11104083061218262,0.5756845474243164
1713756855.0,0.06557846069335938,0.04127216339111328,0.04376626014709473,0.06488204002380371,0.08912396430969238,0.03712105751037598,0.04297304153442383,0.03710770606994629,0.06226205825805664,0.060941457748413086,0.08839130401611328,0.040650129318237305,0.03771162033081055,0.037378549575805664,0.037998199462890625,0.04265737533569336,0.08669185638427734,0.03695058822631836,0.03712582588195801,0.040257930755615234,0.03737163543701172,0.04110288619995117,0.08478808403015137,0.04286694526672363,0.04744434356689453,0.08885622024536133
1713756856.0,0.06576967239379883,0.03992938995361328,0.03688788414001465,0.06435847282409668,0.08912396430969238,0.06973099708557129,0.0379183292388916,0.04552507400512695,0.06644582748413086,0.05982375144958496,0.08839130401611328,0.04026389122009277,0.03884410858154297,0.042803049087524414,0.03734612464904785,0.037869930267333984,0.08669185638427734,0.06039118766784668,0.060712337493896484,0.03715658187866211,0.03700852394104004,0.042372941970825195,0.08478808403015137,0.08469820022583008,0.040370941162109375,0.08885622024536133
1713756858.0,0.20550942420959473,0.11066317558288574,0.03651070594787598,0.2024538516998291,0.2060680389404297,0.1946725845336914,0.03903651237487793,0.03756403923034668,0.19985008239746094,0.20478034019470215,0.20534467697143555,0.03807878494262695,0.03800654411315918,0.08620691299438477,0.03886890411376953,0.1440105438232422,0.19370102882385254,0.16474437713623047,0.19997882843017578,0.11973762512207031,0.036818504333496094,0.06396913528442383,0.2002718448638916,0.18947219848632812,0.03704643249511719,0.2013413906097412
1713756859.0,0.24744200706481934,0.20575380325317383,0.03845691680908203,0.23380732536315918,0.22415447235107422,0.23253726959228516,0.0628817081451416,0.16866421699523926,0.2458183765411377,0.24019575119018555,0.2420666217803955,0.1534712314605713,0.03800654411315918,0.12605834007263184,0.09061932563781738,0.210968017578125,0.24719977378845215,0.25682759284973145,0.22303438186645508,0.23579859733581543,0.14475774765014648,0.18050289154052734,0.22414851188659668,0.25807952880859375,0.11506009101867676,0.23279833793640137
